Ticker,META,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,76.41999816894531,77.19999694824219,76.02999877929688,76.27999877929688,75.6860580444336,25918600,14.596500396728516,14.795499801635742,14.324999809265137,14.66349983215332,14.66349983215332,110774000,25.020999908447266,25.413000106811523,24.908000946044922,25.296499252319336,25.089136123657227,52800000,45.959999084472656,46.2400016784668,45.619998931884766,45.959999084472656,39.08732223510742,29719600,0.48625001311302185,0.4950000047683716,0.48500001430511475,0.4934999942779541,0.47362786531448364,155260000,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.31899070739746,195826400
2015-01-15,76.4000015258789,76.56999969482422,73.54000091552734,74.05000305175781,73.4734115600586,34134000,14.699999809265137,14.800000190734863,14.340999603271484,14.34749984741211,14.34749984741211,88384000,25.444499969482422,25.487499237060547,25.100500106811523,25.20050048828125,24.993927001953125,51068000,46.220001220703125,46.380001068115234,45.40999984741211,45.47999954223633,38.67910385131836,32750800,0.4970000088214874,0.5,0.4897499978542328,0.49000000953674316,0.47026878595352173,188932000,27.5,27.514999389648438,26.665000915527344,26.704999923706055,23.658967971801758,240056000
2015-01-16,74.04000091552734,75.31999969482422,73.83999633789062,75.18000030517578,74.5946273803711,21791500,14.314000129699707,14.53950023651123,14.262499809265137,14.536999702453613,14.536999702453613,69564000,25.157499313354492,25.542499542236328,25.154499053955078,25.523000717163086,25.31378173828125,49658000,45.310001373291016,46.279998779296875,45.16999816894531,46.2400016784668,39.32544708251953,35695300,0.4892500042915344,0.49950000643730164,0.48774999380111694,0.49900001287460327,0.47890642285346985,181512000,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.475133895874023,314053200
2015-01-20,75.72000122070312,76.30999755859375,74.81999969482422,76.23999786376953,75.6463623046875,22821600,14.629500389099121,14.668000221252441,14.319499969482422,14.472000122070312,14.472000122070312,61502000,25.638500213623047,25.780500411987305,25.4685001373291,25.496999740600586,25.287996292114258,46796000,46.29999923706055,46.650001525878906,45.56999969482422,46.38999938964844,39.4530143737793,36161900,0.5024999976158142,0.5052499771118164,0.49424999952316284,0.5005000233650208,0.48034602403640747,140308000,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.079792022705078,199599600
2015-01-21,76.16000366210938,77.30000305175781,75.8499984741211,76.73999786376953,76.14246368408203,25096700,14.482000350952148,15.300000190734863,14.36299991607666,14.862500190734863,14.862500190734863,201302000,25.54199981689453,26.092500686645508,25.47949981689453,26.019500732421875,25.80621337890625,46356000,45.939998626708984,46.13999938964844,45.47999954223633,45.91999816894531,39.053287506103516,39081100,0.49775001406669617,0.5087500214576721,0.49424999952316284,0.5074999928474426,0.4870642125606537,144780000,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.263612747192383,194303600
2015-01-22,77.16999816894531,77.75,76.68000030517578,77.6500015258789,77.0453872680664,19519500,15.0,15.612500190734863,15.0,15.515999794006348,15.515999794006348,107252000,26.149999618530273,26.941999435424805,26.095500946044922,26.864999771118164,26.64478302001953,56068000,46.380001068115234,47.13999938964844,46.08000183105469,47.130001068115234,40.08235549926758,35898000,0.5084999799728394,0.5177500247955322,0.503250002861023,0.5162500143051147,0.4954616129398346,159712000,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,24.89484977722168,215185600
2015-01-23,77.6500015258789,78.19000244140625,77.04000091552734,77.83000183105469,77.22398376464844,16746500,15.404000282287598,15.846500396728516,15.38599967956543,15.619500160217285,15.619500160217285,89928000,26.901500701904297,27.27050018310547,26.787500381469727,27.09749984741211,26.875377655029297,45966000,47.36000061035156,47.38999938964844,46.79999923706055,47.18000030517578,40.1248893737793,26211600,0.5167499780654907,0.518750011920929,0.512499988079071,0.5177500247955322,0.49690157175064087,120416000,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.023313522338867,185859200
2015-01-26,77.9800033569336,78.47000122070312,77.29000091552734,77.5,76.89655303955078,19260800,15.590999603271484,15.649999618530273,15.37600040435791,15.482999801635742,15.482999801635742,63394000,27.075000762939453,27.075000762939453,26.603500366210938,26.836000442504883,26.61602020263672,30932000,47.0,47.130001068115234,46.2400016784668,47.0099983215332,39.98030090332031,42525500,0.515500009059906,0.5180000066757202,0.5122500061988831,0.515500009059906,0.4947420358657837,133240000,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.049888610839844,222460000
2015-01-27,76.70999908447266,76.87999725341797,75.62999725341797,75.77999877929688,75.18994903564453,20110000,15.3149995803833,15.51200008392334,15.131500244140625,15.337499618530273,15.337499618530273,58406000,26.56999969482422,26.638999938964844,26.042999267578125,26.059499740600586,25.845884323120117,39148000,42.95000076293945,43.20000076293945,42.11000061035156,42.65999984741211,36.28079605102539,169164000,0.5074999928474426,0.5080000162124634,0.4897499978542328,0.4907500147819519,0.4709887206554413,357948000,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.17281150817871,382274800
2015-01-28,76.9000015258789,77.63999938964844,76.0,76.23999786376953,75.6463623046875,53306400,15.490500450134277,15.575499534606934,15.1899995803833,15.195500373840332,15.195500373840332,61276000,26.25,26.284500122070312,25.61750030517578,25.62150001525879,25.411474227905273,35822000,42.7400016784668,42.790000915527344,41.15999984741211,41.189998626708984,35.030601501464844,84507100,0.49674999713897705,0.4987500011920929,0.48249998688697815,0.4827499985694885,0.4633108079433441,272728000,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.539369583129883,585908400
2015-01-29,76.8499984741211,78.0199966430664,74.20999908447266,78.0,77.39265441894531,61293500,15.236499786376953,15.640000343322754,14.966500282287598,15.58899974822998,15.58899974822998,173132000,25.645000457763672,25.75950050354004,25.173999786376953,25.661500930786133,25.451148986816406,79018000,40.93000030517578,42.119998931884766,40.790000915527344,42.0099983215332,35.727989196777344,63585300,0.4830000102519989,0.4972499907016754,0.4807499945163727,0.4945000112056732,0.47458767890930176,235340000,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.334505081176758,337745600
2015-01-30,78.0,78.16000366210938,75.75,75.91000366210938,75.31893920898438,42649500,17.31599998474121,17.975000381469727,17.03700065612793,17.726499557495117,17.726499557495117,477122000,25.950000762939453,27.155000686645508,25.909000396728516,26.877500534057617,26.65717887878418,121108000,41.54999923706055,41.58000183105469,40.349998474121094,40.400001525878906,34.358741760253906,78004900,0.4909999966621399,0.49674999713897705,0.4792500138282776,0.47999998927116394,0.46067139506340027,298200000,29.600000381469727,30.0,29.212499618530273,29.290000915527344,25.949115753173828,334982000
2015-02-02,76.11000061035156,76.13999938964844,73.75,74.98999786376953,74.40609741210938,41955300,17.502500534057617,18.25,17.500499725341797,18.223499298095703,18.223499298095703,204638000,26.715999603271484,26.825000762939453,26.086000442504883,26.610000610351562,26.39187240600586,75378000,40.59000015258789,41.369998931884766,40.22999954223633,41.279998779296875,35.10715103149414,50352500,0.4830000102519989,0.4925000071525574,0.47350001335144043,0.49050000309944153,0.4707486033439636,259604000,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.274700164794922,250956400
2015-02-03,75.19000244140625,75.58000183105469,73.86000061035156,75.4000015258789,74.81291198730469,26957700,18.01449966430664,18.391000747680664,18.010499954223633,18.177499771118164,18.177499771118164,124252000,26.496999740600586,26.872499465942383,26.340499877929688,26.665000915527344,26.446422576904297,47062000,41.630001068115234,41.93000030517578,41.04999923706055,41.599998474121094,35.37929916381836,52082400,0.49399998784065247,0.503250002861023,0.49149999022483826,0.5027499794960022,0.4825054705142975,183468000,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.279130935668945,207662800
2015-02-04,75.08999633789062,76.3499984741211,75.01000213623047,75.62999725341797,75.04110717773438,20277400,17.91900062561035,18.375,17.911500930786133,18.237499237060547,18.237499237060547,83398000,26.656999588012695,26.837499618530273,26.25149917602539,26.30500030517578,26.089370727539062,33896000,41.939998626708984,42.209999084472656,41.36000061035156,41.84000015258789,35.58342361450195,41614800,0.5012500286102295,0.5097500085830688,0.4997499883174896,0.5040000081062317,0.4837050437927246,181516000,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.480674743652344,280598800
2015-02-05,75.70999908447266,75.9800033569336,75.20999908447266,75.61000061035156,75.02127838134766,15062600,18.299999237060547,18.940000534057617,18.295000076293945,18.694499969482422,18.694499969482422,144952000,26.396499633789062,26.534500122070312,26.281999588012695,26.491500854492188,26.274343490600586,33176000,42.220001220703125,42.63999938964844,41.86000061035156,42.45000076293945,36.10219192504883,36548200,0.5044999718666077,0.512499988079071,0.5040000081062317,0.5122500061988831,0.49162280559539795,140448000,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,26.669679641723633,168984800
2015-02-06,75.68000030517578,75.69999694824219,74.25,74.47000122070312,73.89015197753906,21211000,18.743499755859375,18.79949951171875,18.550500869750977,18.714000701904297,18.714000701904297,77848000,26.550500869750977,27.01099967956543,26.4325008392334,26.694000244140625,26.475183486938477,42938000,42.68000030517578,42.790000915527344,42.150001525878906,42.40999984741211,36.068180084228516,34616600,0.5117499828338623,0.5177500247955322,0.5077499747276306,0.5099999904632568,0.4894634187221527,210524000,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.445104598999023,174826400
2015-02-09,74.05000305175781,74.83000183105469,73.44999694824219,74.44000244140625,73.86038970947266,16194300,18.549999237060547,18.720500946044922,18.360000610351562,18.527999877929688,18.527999877929688,54492000,26.55299949645996,26.694000244140625,26.377500534057617,26.464000701904297,26.2470703125,30314000,42.2400016784668,42.7400016784668,42.209999084472656,42.36000061035156,36.025638580322266,31381100,0.5070000290870667,0.5109999775886536,0.5037500262260437,0.5095000267028809,0.4889836609363556,273944000,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.620758056640625,155559200
2015-02-10,74.8499984741211,75.33999633789062,74.5,75.19000244140625,74.60454559326172,15811300,18.559499740600586,18.71500015258789,18.425500869750977,18.649999618530273,18.649999618530273,45744000,26.607500076293945,27.049999237060547,26.458499908447266,27.007999420166016,26.786609649658203,47430000,42.7400016784668,42.77000045776367,42.18000030517578,42.599998474121094,36.229766845703125,29670700,0.5099999904632568,0.5239999890327454,0.5077499747276306,0.5237500071525574,0.5026600360870361,226204000,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.132192611694336,248034000
2015-02-11,75.08999633789062,76.75,75.02999877929688,76.51000213623047,75.91426086425781,20877400,18.561500549316406,18.854999542236328,18.55500030517578,18.756999969482422,18.756999969482422,55730000,26.986499786376953,27.09749984741211,26.799999237060547,26.899999618530273,26.679494857788086,38306000,42.650001525878906,42.650001525878906,42.209999084472656,42.380001068115234,36.04265213012695,38262500,0.5249999761581421,0.5249999761581421,0.5167499780654907,0.5202500224113464,0.49930059909820557,320832000,30.6924991607666,31.229999542236328,30.625,31.219999313354492,27.768131256103516,294247200
2015-02-12,76.86000061035156,76.87000274658203,75.88999938964844,76.2300033569336,75.63644409179688,17235000,18.7549991607666,18.925500869750977,18.657499313354492,18.85849952697754,18.85849952697754,55822000,26.982999801635742,27.41699981689453,26.850000381469727,27.300500869750977,27.076711654663086,48590000,42.65999984741211,43.09000015258789,42.5099983215332,43.09000015258789,36.646480560302734,33268800,0.550000011920929,0.5625,0.546750009059906,0.5575000047683716,0.5350508689880371,676904000,31.514999389648438,31.8700008392334,31.392499923706055,31.614999771118164,28.11946678161621,297898000
2015-02-13,76.45999908447266,76.4800033569336,75.5,75.73999786376953,75.15026092529297,18621900,18.920499801635742,19.149999618530273,18.850500106811523,19.09149932861328,19.09149932861328,69502000,27.375499725341797,27.62700080871582,27.329999923706055,27.558000564575195,27.332101821899414,47382000,43.380001068115234,43.869998931884766,43.150001525878906,43.869998931884766,37.309837341308594,40264900,0.5562499761581421,0.5584999918937683,0.5477499961853027,0.5577499866485596,0.535290539264679,310084000,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.257326126098633,217088800
2015-02-17,75.30000305175781,76.91000366210938,75.08000183105469,75.5999984741211,75.01134490966797,25254400,18.88599967956543,18.999500274658203,18.633499145507812,18.771499633789062,18.771499633789062,73464000,27.558000564575195,27.649999618530273,27.163000106811523,27.250499725341797,27.02712059020996,39174000,43.970001220703125,44.0,43.189998626708984,43.58000183105469,37.326969146728516,33695700,0.5567499995231628,0.562250018119812,0.5532500147819519,0.559499979019165,0.5369702577590942,203340000,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.424091339111328,252609600
2015-02-18,75.94000244140625,76.9000015258789,75.44999694824219,76.70999908447266,76.1126937866211,22426400,18.68899917602539,18.836999893188477,18.642499923706055,18.668500900268555,18.668500900268555,53012000,27.19099998474121,27.377500534057617,26.977500915527344,27.13249969482422,26.91008949279785,31164000,43.630001068115234,43.70000076293945,43.38999938964844,43.529998779296875,37.284156799316406,27111700,0.5587499737739563,0.5597500205039978,0.5519999861717224,0.5529999732971191,0.5307320356369019,170948000,31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,28.62198829650879,179566800
2015-02-19,76.98999786376953,79.83999633789062,76.94999694824219,79.41999816894531,78.80160522460938,45851200,18.67449951171875,19.0939998626709,18.671499252319336,18.950000762939453,18.950000762939453,59076000,27.12350082397461,27.343000411987305,27.037500381469727,27.322500228881836,27.098527908325195,30834000,43.18000030517578,43.529998779296875,43.04999923706055,43.5,37.258453369140625,27603400,0.5600000023841858,0.5609999895095825,0.5519999861717224,0.5544999837875366,0.5321714282035828,169432000,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.56195831298828,149449600
2015-02-20,79.55000305175781,80.33999633789062,79.19999694824219,79.9000015258789,79.27786254882812,36931700,18.930999755859375,19.184999465942383,18.79199981689453,19.183000564575195,19.183000564575195,65160000,27.378999710083008,27.378999710083008,26.905000686645508,27.09000015258789,26.867938995361328,38234000,43.5099983215332,43.880001068115234,43.290000915527344,43.86000061035156,37.566802978515625,29721100,0.5540000200271606,0.5587499737739563,0.550000011920929,0.5584999918937683,0.5360105633735657,157752000,32.154998779296875,32.375,32.01250076293945,32.375,28.795427322387695,195793600
2015-02-23,79.95999908447266,80.19000244140625,78.37999725341797,78.83999633789062,78.22612762451172,24139100,19.172000885009766,19.226999282836914,18.899999618530273,19.006999969482422,19.006999969482422,43540000,26.950000762939453,26.96500015258789,26.600000381469727,26.75,26.530723571777344,32906000,43.70000076293945,44.189998626708984,43.650001525878906,44.150001525878906,37.81520080566406,32518800,0.5582500100135803,0.5582500100135803,0.5512499809265137,0.5540000200271606,0.5316917300224304,125008000,32.505001068115234,33.25,32.415000915527344,33.25,29.573686599731445,283896400
2015-02-24,78.5,79.4800033569336,78.0999984741211,78.44999694824219,77.83914947509766,18897100,18.9325008392334,19.02400016784668,18.808000564575195,18.929500579833984,18.929500579833984,38416000,26.577499389648438,26.969999313354492,26.549999237060547,26.9325008392334,26.711727142333984,28406000,44.150001525878906,44.29999923706055,43.91999816894531,44.09000015258789,37.7637939453125,25271700,0.5540000200271606,0.5577499866485596,0.5490000247955322,0.5577499866485596,0.5373517870903015,149356000,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.389127731323242,276912400
2015-02-25,78.5,80.19999694824219,78.5,79.55999755859375,78.94051361083984,25593800,18.863500595092773,19.392499923706055,18.82699966430664,19.26849937438965,19.26849937438965,63490000,26.922000885009766,27.478500366210938,26.90049934387207,27.366500854492188,27.142169952392578,40836000,43.95000076293945,44.09000015258789,43.79999923706055,43.9900016784668,37.67815017700195,29759800,0.5554999709129333,0.5580000281333923,0.5509999990463257,0.5534999966621399,0.533257246017456,123820000,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,28.63755989074707,298846800
2015-02-26,79.87999725341797,81.37000274658203,79.72000122070312,80.41000366210938,79.78389739990234,31111900,19.203500747680664,19.4685001373291,19.163999557495117,19.239999771118164,19.239999771118164,53742000,27.28700065612793,28.006500244140625,27.254499435424805,27.964500427246094,27.735267639160156,54032000,43.9900016784668,44.22999954223633,43.88999938964844,44.060001373291016,37.73810958862305,28957300,0.5540000200271606,0.5582500100135803,0.5504999756813049,0.5550000071525574,0.5347022414207458,152864000,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,28.999998092651367,365150000
2015-02-27,80.68000030517578,81.2300033569336,78.62000274658203,78.97000122070312,78.35511016845703,30739200,19.200000762939453,19.29949951171875,18.989500045776367,19.007999420166016,19.007999420166016,50646000,27.907499313354492,28.47100067138672,27.851499557495117,28.131500244140625,27.90089988708496,68328000,44.130001068115234,44.20000076293945,43.65999984741211,43.849998474121094,37.5582389831543,33807700,0.5534999966621399,0.5547500252723694,0.5494999885559082,0.5515000224113464,0.5313301682472229,157492000,32.5,32.64250183105469,32.060001373291016,32.1150016784668,28.564178466796875,248059200
2015-03-02,79.0,79.86000061035156,78.5199966430664,79.75,79.12904357910156,21662500,19.042499542236328,19.295000076293945,18.974000930786133,19.283000946044922,19.283000946044922,42784000,28.350000381469727,28.79949951171875,28.157499313354492,28.750999450683594,28.515323638916016,50406000,43.66999816894531,44.189998626708984,43.54999923706055,43.880001068115234,37.583919525146484,31924000,0.550000011920929,0.5680000185966492,0.5492500066757202,0.5649999976158142,0.5443369150161743,301512000,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,28.704265594482422,192386800
2015-03-03,79.61000061035156,79.69999694824219,78.5199966430664,79.5999984741211,78.98019409179688,18635000,19.197500228881836,19.30500030517578,19.079999923706055,19.230499267578125,19.230499267578125,38930000,28.8174991607666,29.042499542236328,28.524999618530273,28.93950080871582,28.7022762298584,50526000,43.560001373291016,43.83000183105469,43.09000015258789,43.279998779296875,37.07001876831055,31748600,0.5607500076293945,0.5634999871253967,0.5527499914169312,0.5544999837875366,0.534220814704895,160344000,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,28.76430320739746,151265200
2015-03-04,79.30000305175781,81.1500015258789,78.8499984741211,80.9000015258789,80.27007293701172,28126700,19.285499572753906,19.395000457763672,19.109500885009766,19.13599967956543,19.13599967956543,45182000,28.848499298095703,29.081499099731445,28.625999450683594,28.916500091552734,28.67946434020996,37964000,43.0099983215332,43.209999084472656,42.880001068115234,43.060001373291016,36.881595611572266,25748700,0.5525000095367432,0.5619999766349792,0.5502499938011169,0.5607500076293945,0.5402420163154602,226840000,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,28.581960678100586,126665200
2015-03-05,81.2300033569336,81.98999786376953,81.05000305175781,81.20999908447266,80.5776596069336,27825700,19.280500411987305,19.42099952697754,19.194499969482422,19.39150047302246,19.39150047302246,53870000,28.981000900268555,29.15999984741211,28.911500930786133,29.071500778198242,28.833192825317383,35918000,43.06999969482422,43.2400016784668,42.81999969482422,43.11000061035156,36.9244270324707,23193500,0.5607500076293945,0.5724999904632568,0.559249997138977,0.5715000033378601,0.5505990386009216,323056000,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.10834503173828,226068400
2015-03-06,80.9000015258789,81.33000183105469,79.83000183105469,80.01000213623047,79.38701629638672,24488600,19.275999069213867,19.350000381469727,18.944000244140625,19.004499435424805,19.004499435424805,52540000,29.100000381469727,29.138999938964844,28.60300064086914,28.645000457763672,28.41019058227539,37592000,43.0,43.11000061035156,42.150001525878906,42.36000061035156,36.282012939453125,36248800,0.5682500004768372,0.5709999799728394,0.5632500052452087,0.5637500286102295,0.5431323647499084,257392000,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530273,28.150588989257812,291368400
2015-03-09,79.68000030517578,79.91000366210938,78.62999725341797,79.44000244140625,78.82144927978516,18925100,18.920000076293945,18.96649932861328,18.763999938964844,18.92799949645996,18.92799949645996,46228000,28.54599952697754,28.772499084472656,28.452499389648438,28.704999923706055,28.469697952270508,23478000,42.189998626708984,43.130001068115234,42.189998626708984,42.849998474121094,36.701717376708984,32108000,0.5640000104904175,0.5695000290870667,0.562749981880188,0.5652499794960022,0.5445775985717773,222388000,31.989999771118164,32.39250183105469,31.264999389648438,31.78499984741211,28.270668029785156,354114000
2015-03-10,78.5,79.26000213623047,77.55000305175781,77.55000305175781,76.9461669921875,23067100,18.872499465942383,18.888500213623047,18.458999633789062,18.475500106811523,18.475500106811523,62420000,28.423999786376953,28.488000869750977,27.990999221801758,27.99250030517578,27.763038635253906,40080000,42.349998474121094,42.709999084472656,42.029998779296875,42.029998779296875,35.999385833740234,39159700,0.5677499771118164,0.5787500143051147,0.5667499899864197,0.574999988079071,0.5539709329605103,527212000,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,27.685869216918945,275426400
2015-03-11,77.80000305175781,78.43000030517578,77.26000213623047,77.56999969482422,76.96601104736328,20215700,18.530500411987305,18.667499542236328,18.312999725341797,18.318500518798828,18.318500518798828,49902000,27.989999771118164,28.208999633789062,27.77050018310547,27.784500122070312,27.556745529174805,40524000,42.310001373291016,42.369998931884766,41.84000015258789,41.97999954223633,35.95655822753906,32215300,0.574999988079071,0.5824999809265137,0.5705000162124634,0.5720000267028809,0.5510807633399963,262120000,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.181108474731445,275756000
2015-03-12,78.0999984741211,79.05000305175781,77.91000366210938,78.93000030517578,78.3154296875,16093300,18.44099998474121,18.774999618530273,18.375999450683594,18.711999893188477,18.711999893188477,56200000,27.923999786376953,28.091999053955078,27.776500701904297,28.058500289916992,27.82849884033203,35602000,41.33000183105469,41.650001525878906,40.86000061035156,41.02000045776367,35.13428497314453,59992500,0.5665000081062317,0.5707499980926514,0.5559999942779541,0.5667499899864197,0.5460228323936462,406972000,30.577499389648438,31.225000381469727,30.407499313354492,31.112499237060547,27.672515869140625,193450800
2015-03-13,78.5999984741211,79.37999725341797,77.68000030517578,78.05000305175781,77.4422836303711,18557300,18.576000213623047,18.699499130249023,18.333999633789062,18.52899932861328,18.52899932861328,52234000,27.96150016784668,28.218000411987305,27.51650047302246,27.649999618530273,27.42334747314453,35428000,40.70000076293945,41.470001220703125,40.61000061035156,41.380001068115234,35.44264221191406,58007700,0.5640000104904175,0.5690000057220459,0.5562499761581421,0.5674999952316284,0.5467453598976135,359288000,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.481292724609375,207309200
